EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 24-04-2018
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 RR   : precipitation amount in 0.1 mm
23-27 Q_RR : Quality code for RR (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station IRELAND, WATERFORD (TYCOR) (STAID: 1760).
Blended and updated with sources: 107762 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   RR, Q_RR
107762,19791009,-9999,    9
107762,19791010,-9999,    9
107762,19791011,-9999,    9
107762,19791012,-9999,    9
107762,19791013,-9999,    9
107762,19791014,-9999,    9
107762,19791015,-9999,    9
107762,19791016,-9999,    9
107762,19791017,-9999,    9
107762,19791018,-9999,    9
107762,19791019,-9999,    9
107762,19791020,-9999,    9
107762,19791021,-9999,    9
107762,19791022,-9999,    9
107762,19791023,-9999,    9
107762,19791024,-9999,    9
107762,19791025,-9999,    9
107762,19791026,-9999,    9
107762,19791027,-9999,    9
107762,19791028,-9999,    9
107762,19791029,-9999,    9
107762,19791030,-9999,    9
107762,19791031,-9999,    9
107762,19791101,-9999,    9
107762,19791102,-9999,    9
107762,19791103,-9999,    9
107762,19791104,-9999,    9
107762,19791105,-9999,    9
107762,19791106,-9999,    9
107762,19791107,-9999,    9
107762,19791108,-9999,    9
107762,19791109,-9999,    9
107762,19791110,-9999,    9
107762,19791111,-9999,    9
107762,19791112,-9999,    9
107762,19791113,-9999,    9
107762,19791114,-9999,    9
107762,19791115,-9999,    9
107762,19791116,-9999,    9
107762,19791117,-9999,    9
107762,19791118,-9999,    9
107762,19791119,-9999,    9
107762,19791120,-9999,    9
107762,19791121,-9999,    9
107762,19791122,-9999,    9
107762,19791123,-9999,    9
107762,19791124,-9999,    9
107762,19791125,-9999,    9
107762,19791126,-9999,    9
107762,19791127,-9999,    9
107762,19791128,-9999,    9
107762,19791129,-9999,    9
107762,19791130,-9999,    9
107762,19791201,-9999,    9
107762,19791202,-9999,    9
107762,19791203,-9999,    9
107762,19791204,-9999,    9
107762,19791205,-9999,    9
107762,19791206,-9999,    9
107762,19791207,-9999,    9
107762,19791208,-9999,    9
107762,19791209,-9999,    9
107762,19791210,-9999,    9
107762,19791211,-9999,    9
107762,19791212,-9999,    9
107762,19791213,-9999,    9
107762,19791214,-9999,    9
107762,19791215,-9999,    9
107762,19791216,-9999,    9
107762,19791217,-9999,    9
107762,19791218,-9999,    9
107762,19791219,-9999,    9
107762,19791220,-9999,    9
107762,19791221,-9999,    9
107762,19791222,-9999,    9
107762,19791223,-9999,    9
107762,19791224,-9999,    9
107762,19791225,-9999,    9
107762,19791226,-9999,    9
107762,19791227,-9999,    9
107762,19791228,-9999,    9
107762,19791229,-9999,    9
107762,19791230,-9999,    9
107762,19791231,-9999,    9
107762,19800101,-9999,    9
107762,19800102,-9999,    9
107762,19800103,-9999,    9
107762,19800104,-9999,    9
107762,19800105,-9999,    9
107762,19800106,-9999,    9
107762,19800107,-9999,    9
107762,19800108,-9999,    9
107762,19800109,-9999,    9
107762,19800110,-9999,    9
107762,19800111,-9999,    9
107762,19800112,-9999,    9
107762,19800113,-9999,    9
107762,19800114,-9999,    9
107762,19800115,-9999,    9
107762,19800116,-9999,    9
107762,19800117,-9999,    9
107762,19800118,-9999,    9
107762,19800119,-9999,    9
107762,19800120,-9999,    9
107762,19800121,-9999,    9
107762,19800122,-9999,    9
107762,19800123,-9999,    9
107762,19800124,-9999,    9
107762,19800125,-9999,    9
107762,19800126,-9999,    9
107762,19800127,-9999,    9
107762,19800128,-9999,    9
107762,19800129,-9999,    9
107762,19800130,-9999,    9
107762,19800131,-9999,    9
107762,19800201,-9999,    9
107762,19800202,-9999,    9
107762,19800203,-9999,    9
107762,19800204,-9999,    9
107762,19800205,-9999,    9
107762,19800206,-9999,    9
107762,19800207,-9999,    9
107762,19800208,-9999,    9
107762,19800209,-9999,    9
107762,19800210,-9999,    9
107762,19800211,-9999,    9
107762,19800212,-9999,    9
107762,19800213,-9999,    9
107762,19800214,-9999,    9
107762,19800215,-9999,    9
107762,19800216,-9999,    9
107762,19800217,-9999,    9
107762,19800218,-9999,    9
107762,19800219,-9999,    9
107762,19800220,-9999,    9
107762,19800221,-9999,    9
107762,19800222,-9999,    9
107762,19800223,-9999,    9
107762,19800224,-9999,    9
107762,19800225,-9999,    9
107762,19800226,-9999,    9
107762,19800227,-9999,    9
107762,19800228,-9999,    9
107762,19800229,-9999,    9
107762,19800301,    0,    0
107762,19800302,    0,    0
107762,19800303,    2,    0
107762,19800304,   85,    0
107762,19800305,   40,    0
107762,19800306,   35,    0
107762,19800307,    3,    0
107762,19800308,    2,    0
107762,19800309,   80,    0
107762,19800310,   12,    0
107762,19800311,   38,    0
107762,19800312,-9999,    9
107762,19800313,    0,    0
107762,19800314,    0,    0
107762,19800315,    0,    0
107762,19800316,   29,    0
107762,19800317,   37,    0
107762,19800318,   42,    0
107762,19800319,    0,    0
107762,19800320,    0,    0
107762,19800321,-9999,    9
107762,19800322,    4,    0
107762,19800323,  110,    0
107762,19800324,   33,    0
107762,19800325,    2,    0
107762,19800326,    2,    0
107762,19800327,   87,    0
107762,19800328,   18,    0
107762,19800329,    0,    0
107762,19800330,   50,    0
107762,19800331,    2,    0
107762,19800401,   20,    0
107762,19800402,    1,    0
107762,19800403,    0,    0
107762,19800404,    0,    0
107762,19800405,    0,    0
107762,19800406,    0,    0
107762,19800407,    0,    0
107762,19800408,    0,    0
107762,19800409,    0,    0
107762,19800410,   17,    0
107762,19800411,    1,    0
107762,19800412,    4,    0
107762,19800413,    0,    0
107762,19800414,  133,    0
107762,19800415,    3,    0
107762,19800416,    0,    0
107762,19800417,    0,    0
107762,19800418,    0,    0
107762,19800419,    0,    0
107762,19800420,    0,    0
107762,19800421,    0,    0
107762,19800422,-9999,    9
107762,19800423,-9999,    9
107762,19800424,-9999,    9
107762,19800425,-9999,    9
107762,19800426,-9999,    9
107762,19800427,-9999,    9
107762,19800428,-9999,    9
107762,19800429,    0,    0
107762,19800430,   19,    0
107762,19800501,    0,    0
107762,19800502,    0,    0
107762,19800503,    0,    0
107762,19800504,    0,    0
107762,19800505,    0,    0
107762,19800506,    0,    0
107762,19800507,   45,    0
107762,19800508,    0,    0
107762,19800509,-9999,    9
107762,19800510,-9999,    9
107762,19800511,-9999,    9
107762,19800512,-9999,    9
107762,19800513,-9999,    9
107762,19800514,-9999,    9
107762,19800515,-9999,    9
107762,19800516,    0,    0
107762,19800517,    0,    0
107762,19800518,    0,    0
107762,19800519,   70,    0
107762,19800520,   16,    0
107762,19800521,    1,    0
107762,19800522,    0,    0
107762,19800523,    0,    0
107762,19800524,    0,    0
107762,19800525,   18,    0
107762,19800526,   57,    0
107762,19800527,   18,    0
107762,19800528,    1,    0
107762,19800529,    0,    0
107762,19800530,   78,    0
107762,19800531,    2,    0
107762,19800601,-9999,    9
107762,19800602,-9999,    9
107762,19800603,-9999,    9
107762,19800604,-9999,    9
107762,19800605,-9999,    9
107762,19800606,-9999,    9
107762,19800607,-9999,    9
107762,19800608,-9999,    9
107762,19800609,-9999,    9
107762,19800610,-9999,    9
107762,19800611,-9999,    9
107762,19800612,-9999,    9
107762,19800613,-9999,    9
107762,19800614,-9999,    9
107762,19800615,-9999,    9
107762,19800616,-9999,    9
107762,19800617,-9999,    9
107762,19800618,-9999,    9
107762,19800619,-9999,    9
107762,19800620,-9999,    9
107762,19800621,-9999,    9
107762,19800622,-9999,    9
107762,19800623,-9999,    9
107762,19800624,-9999,    9
107762,19800625,-9999,    9
107762,19800626,-9999,    9
107762,19800627,-9999,    9
107762,19800628,-9999,    9
107762,19800629,-9999,    9
107762,19800630,-9999,    9
107762,19800701,-9999,    9
107762,19800702,-9999,    9
107762,19800703,-9999,    9
107762,19800704,-9999,    9
107762,19800705,-9999,    9
107762,19800706,-9999,    9
107762,19800707,-9999,    9
107762,19800708,-9999,    9
107762,19800709,-9999,    9
107762,19800710,-9999,    9
107762,19800711,-9999,    9
107762,19800712,-9999,    9
107762,19800713,-9999,    9
107762,19800714,-9999,    9
107762,19800715,-9999,    9
107762,19800716,-9999,    9
107762,19800717,-9999,    9
107762,19800718,-9999,    9
107762,19800719,-9999,    9
107762,19800720,-9999,    9
107762,19800721,-9999,    9
107762,19800722,-9999,    9
107762,19800723,-9999,    9
107762,19800724,-9999,    9
107762,19800725,-9999,    9
107762,19800726,-9999,    9
107762,19800727,-9999,    9
107762,19800728,-9999,    9
107762,19800729,-9999,    9
107762,19800730,-9999,    9
107762,19800731,-9999,    9
107762,19800801,-9999,    9
107762,19800802,-9999,    9
107762,19800803,-9999,    9
107762,19800804,   12,    0
107762,19800805,   56,    0
107762,19800806,  405,    0
107762,19800807,   72,    0
107762,19800808,    2,    0
107762,19800809,  150,    0
107762,19800810,   38,    0
107762,19800811,    0,    0
107762,19800812,  135,    0
107762,19800813,   28,    0
107762,19800814,   11,    0
107762,19800815,    0,    0
107762,19800816,   25,    0
107762,19800817,    5,    0
107762,19800818,    0,    0
107762,19800819,    0,    0
107762,19800820,    0,    0
107762,19800821,    0,    0
107762,19800822,    0,    0
107762,19800823,    0,    0
107762,19800824,    0,    0
107762,19800825,    0,    0
107762,19800826,    0,    0
107762,19800827,    4,    0
107762,19800828,   69,    0
107762,19800829,   48,    0
107762,19800830,    3,    0
107762,19800831,    0,    0
107762,19800901,-9999,    9
107762,19800902,-9999,    9
107762,19800903,-9999,    9
107762,19800904,-9999,    9
107762,19800905,-9999,    9
107762,19800906,-9999,    9
107762,19800907,-9999,    9
107762,19800908,-9999,    9
107762,19800909,-9999,    9
107762,19800910,-9999,    9
107762,19800911,-9999,    9
107762,19800912,-9999,    9
107762,19800913,-9999,    9
107762,19800914,-9999,    9
107762,19800915,-9999,    9
107762,19800916,-9999,    9
107762,19800917,-9999,    9
107762,19800918,-9999,    9
107762,19800919,-9999,    9
107762,19800920,-9999,    9
107762,19800921,-9999,    9
107762,19800922,-9999,    9
107762,19800923,-9999,    9
107762,19800924,-9999,    9
107762,19800925,-9999,    9
107762,19800926,-9999,    9
107762,19800927,-9999,    9
107762,19800928,-9999,    9
107762,19800929,-9999,    9
107762,19800930,-9999,    9
107762,19801001,-9999,    9
107762,19801002,-9999,    9
107762,19801003,-9999,    9
107762,19801004,-9999,    9
107762,19801005,-9999,    9
107762,19801006,-9999,    9
107762,19801007,-9999,    9
107762,19801008,-9999,    9
107762,19801009,-9999,    9
107762,19801010,-9999,    9
107762,19801011,-9999,    9
107762,19801012,-9999,    9
107762,19801013,-9999,    9
107762,19801014,-9999,    9
107762,19801015,-9999,    9
107762,19801016,-9999,    9
107762,19801017,-9999,    9
107762,19801018,-9999,    9
107762,19801019,-9999,    9
107762,19801020,-9999,    9
107762,19801021,-9999,    9
107762,19801022,-9999,    9
107762,19801023,-9999,    9
107762,19801024,-9999,    9
107762,19801025,-9999,    9
107762,19801026,-9999,    9
107762,19801027,-9999,    9
107762,19801028,-9999,    9
107762,19801029,-9999,    9
107762,19801030,-9999,    9
107762,19801031,-9999,    9
107762,19801101,-9999,    9
107762,19801102,-9999,    9
107762,19801103,-9999,    9
107762,19801104,-9999,    9
107762,19801105,-9999,    9
107762,19801106,-9999,    9
107762,19801107,-9999,    9
107762,19801108,-9999,    9
107762,19801109,-9999,    9
107762,19801110,-9999,    9
107762,19801111,-9999,    9
107762,19801112,-9999,    9
107762,19801113,-9999,    9
107762,19801114,-9999,    9
107762,19801115,-9999,    9
107762,19801116,-9999,    9
107762,19801117,-9999,    9
107762,19801118,-9999,    9
107762,19801119,-9999,    9
107762,19801120,-9999,    9
107762,19801121,-9999,    9
107762,19801122,-9999,    9
107762,19801123,-9999,    9
107762,19801124,-9999,    9
107762,19801125,-9999,    9
107762,19801126,-9999,    9
107762,19801127,-9999,    9
107762,19801128,-9999,    9
107762,19801129,-9999,    9
107762,19801130,-9999,    9
107762,19801201,-9999,    9
107762,19801202,-9999,    9
107762,19801203,-9999,    9
107762,19801204,-9999,    9
107762,19801205,-9999,    9
107762,19801206,-9999,    9
107762,19801207,-9999,    9
107762,19801208,-9999,    9
107762,19801209,-9999,    9
107762,19801210,-9999,    9
107762,19801211,-9999,    9
107762,19801212,-9999,    9
107762,19801213,-9999,    9
107762,19801214,-9999,    9
107762,19801215,-9999,    9
107762,19801216,-9999,    9
107762,19801217,-9999,    9
107762,19801218,-9999,    9
107762,19801219,-9999,    9
107762,19801220,-9999,    9
107762,19801221,-9999,    9
107762,19801222,-9999,    9
107762,19801223,-9999,    9
107762,19801224,-9999,    9
107762,19801225,-9999,    9
107762,19801226,-9999,    9
107762,19801227,-9999,    9
107762,19801228,-9999,    9
107762,19801229,-9999,    9
107762,19801230,-9999,    9
107762,19801231,-9999,    9
107762,19810101,-9999,    9
107762,19810102,-9999,    9
107762,19810103,-9999,    9
107762,19810104,-9999,    9
107762,19810105,-9999,    9
107762,19810106,-9999,    9
107762,19810107,-9999,    9
107762,19810108,-9999,    9
107762,19810109,-9999,    9
107762,19810110,-9999,    9
107762,19810111,-9999,    9
107762,19810112,-9999,    9
107762,19810113,-9999,    9
107762,19810114,-9999,    9
107762,19810115,-9999,    9
107762,19810116,-9999,    9
107762,19810117,-9999,    9
107762,19810118,-9999,    9
107762,19810119,-9999,    9
107762,19810120,-9999,    9
107762,19810121,-9999,    9
107762,19810122,-9999,    9
107762,19810123,-9999,    9
107762,19810124,-9999,    9
107762,19810125,-9999,    9
107762,19810126,-9999,    9
107762,19810127,-9999,    9
107762,19810128,-9999,    9
107762,19810129,-9999,    9
107762,19810130,-9999,    9
107762,19810131,-9999,    9
107762,19810201,-9999,    9
107762,19810202,-9999,    9
107762,19810203,-9999,    9
107762,19810204,-9999,    9
107762,19810205,-9999,    9
107762,19810206,-9999,    9
107762,19810207,-9999,    9
107762,19810208,-9999,    9
107762,19810209,-9999,    9
107762,19810210,-9999,    9
107762,19810211,-9999,    9
107762,19810212,-9999,    9
107762,19810213,-9999,    9
107762,19810214,-9999,    9
107762,19810215,-9999,    9
107762,19810216,-9999,    9
107762,19810217,-9999,    9
107762,19810218,-9999,    9
107762,19810219,-9999,    9
107762,19810220,-9999,    9
107762,19810221,-9999,    9
107762,19810222,-9999,    9
107762,19810223,-9999,    9
107762,19810224,-9999,    9
107762,19810225,-9999,    9
107762,19810226,-9999,    9
107762,19810227,-9999,    9
107762,19810228,-9999,    9
107762,19810301,-9999,    9
107762,19810302,-9999,    9
107762,19810303,-9999,    9
107762,19810304,-9999,    9
107762,19810305,-9999,    9
107762,19810306,-9999,    9
107762,19810307,-9999,    9
107762,19810308,-9999,    9
107762,19810309,-9999,    9
107762,19810310,-9999,    9
107762,19810311,-9999,    9
107762,19810312,-9999,    9
107762,19810313,-9999,    9
107762,19810314,-9999,    9
107762,19810315,-9999,    9
107762,19810316,-9999,    9
107762,19810317,-9999,    9
107762,19810318,-9999,    9
107762,19810319,-9999,    9
107762,19810320,-9999,    9
107762,19810321,-9999,    9
107762,19810322,-9999,    9
107762,19810323,-9999,    9
107762,19810324,-9999,    9
107762,19810325,-9999,    9
107762,19810326,-9999,    9
107762,19810327,-9999,    9
107762,19810328,-9999,    9
107762,19810329,-9999,    9
107762,19810330,-9999,    9
107762,19810331,-9999,    9
107762,19810401,-9999,    9
107762,19810402,-9999,    9
107762,19810403,-9999,    9
107762,19810404,-9999,    9
107762,19810405,-9999,    9
107762,19810406,-9999,    9
107762,19810407,-9999,    9
107762,19810408,-9999,    9
107762,19810409,-9999,    9
107762,19810410,-9999,    9
107762,19810411,-9999,    9
107762,19810412,-9999,    9
107762,19810413,-9999,    9
107762,19810414,-9999,    9
107762,19810415,-9999,    9
107762,19810416,-9999,    9
107762,19810417,-9999,    9
107762,19810418,-9999,    9
107762,19810419,-9999,    9
107762,19810420,-9999,    9
107762,19810421,-9999,    9
107762,19810422,-9999,    9
107762,19810423,-9999,    9
107762,19810424,-9999,    9
107762,19810425,-9999,    9
107762,19810426,-9999,    9
107762,19810427,-9999,    9
107762,19810428,-9999,    9
107762,19810429,-9999,    9
107762,19810430,-9999,    9
107762,19810501,-9999,    9
107762,19810502,-9999,    9
107762,19810503,-9999,    9
107762,19810504,-9999,    9
107762,19810505,-9999,    9
107762,19810506,-9999,    9
107762,19810507,-9999,    9
107762,19810508,-9999,    9
107762,19810509,-9999,    9
107762,19810510,-9999,    9
107762,19810511,-9999,    9
107762,19810512,-9999,    9
107762,19810513,-9999,    9
107762,19810514,-9999,    9
107762,19810515,-9999,    9
107762,19810516,-9999,    9
107762,19810517,-9999,    9
107762,19810518,-9999,    9
107762,19810519,-9999,    9
107762,19810520,-9999,    9
107762,19810521,-9999,    9
107762,19810522,-9999,    9
107762,19810523,-9999,    9
107762,19810524,-9999,    9
107762,19810525,-9999,    9
107762,19810526,-9999,    9
107762,19810527,-9999,    9
107762,19810528,-9999,    9
107762,19810529,-9999,    9
107762,19810530,-9999,    9
107762,19810531,-9999,    9
107762,19810601,-9999,    9
107762,19810602,-9999,    9
107762,19810603,-9999,    9
107762,19810604,-9999,    9
107762,19810605,-9999,    9
107762,19810606,-9999,    9
107762,19810607,-9999,    9
107762,19810608,-9999,    9
107762,19810609,-9999,    9
107762,19810610,-9999,    9
107762,19810611,-9999,    9
107762,19810612,-9999,    9
107762,19810613,-9999,    9
107762,19810614,-9999,    9
107762,19810615,-9999,    9
107762,19810616,-9999,    9
107762,19810617,-9999,    9
107762,19810618,-9999,    9
107762,19810619,-9999,    9
107762,19810620,-9999,    9
107762,19810621,-9999,    9
107762,19810622,-9999,    9
107762,19810623,-9999,    9
107762,19810624,-9999,    9
107762,19810625,-9999,    9
107762,19810626,-9999,    9
107762,19810627,-9999,    9
107762,19810628,-9999,    9
107762,19810629,-9999,    9
107762,19810630,-9999,    9
107762,19810701,-9999,    9
107762,19810702,-9999,    9
107762,19810703,-9999,    9
107762,19810704,-9999,    9
107762,19810705,-9999,    9
107762,19810706,-9999,    9
107762,19810707,-9999,    9
107762,19810708,-9999,    9
107762,19810709,-9999,    9
107762,19810710,-9999,    9
107762,19810711,-9999,    9
107762,19810712,-9999,    9
107762,19810713,-9999,    9
107762,19810714,-9999,    9
107762,19810715,-9999,    9
107762,19810716,-9999,    9
107762,19810717,-9999,    9
107762,19810718,-9999,    9
107762,19810719,-9999,    9
107762,19810720,-9999,    9
107762,19810721,-9999,    9
107762,19810722,-9999,    9
107762,19810723,-9999,    9
107762,19810724,-9999,    9
107762,19810725,-9999,    9
107762,19810726,-9999,    9
107762,19810727,-9999,    9
107762,19810728,-9999,    9
107762,19810729,-9999,    9
107762,19810730,-9999,    9
107762,19810731,-9999,    9
107762,19810801,-9999,    9
107762,19810802,-9999,    9
107762,19810803,-9999,    9
107762,19810804,-9999,    9
107762,19810805,-9999,    9
107762,19810806,-9999,    9
107762,19810807,-9999,    9
107762,19810808,-9999,    9
107762,19810809,-9999,    9
107762,19810810,-9999,    9
107762,19810811,-9999,    9
107762,19810812,-9999,    9
107762,19810813,-9999,    9
107762,19810814,-9999,    9
107762,19810815,-9999,    9
107762,19810816,-9999,    9
107762,19810817,-9999,    9
107762,19810818,-9999,    9
107762,19810819,-9999,    9
107762,19810820,-9999,    9
107762,19810821,-9999,    9
107762,19810822,-9999,    9
107762,19810823,-9999,    9
107762,19810824,-9999,    9
107762,19810825,-9999,    9
107762,19810826,-9999,    9
107762,19810827,-9999,    9
107762,19810828,-9999,    9
107762,19810829,-9999,    9
107762,19810830,-9999,    9
107762,19810831,-9999,    9
107762,19810901,-9999,    9
107762,19810902,-9999,    9
107762,19810903,-9999,    9
107762,19810904,-9999,    9
107762,19810905,-9999,    9
107762,19810906,-9999,    9
107762,19810907,-9999,    9
107762,19810908,-9999,    9
107762,19810909,-9999,    9
107762,19810910,-9999,    9
107762,19810911,-9999,    9
107762,19810912,-9999,    9
107762,19810913,-9999,    9
107762,19810914,-9999,    9
107762,19810915,-9999,    9
107762,19810916,-9999,    9
107762,19810917,-9999,    9
107762,19810918,-9999,    9
107762,19810919,-9999,    9
107762,19810920,-9999,    9
107762,19810921,-9999,    9
107762,19810922,-9999,    9
107762,19810923,-9999,    9
107762,19810924,-9999,    9
107762,19810925,-9999,    9
107762,19810926,-9999,    9
107762,19810927,-9999,    9
107762,19810928,-9999,    9
107762,19810929,-9999,    9
107762,19810930,-9999,    9
107762,19811001,-9999,    9
107762,19811002,-9999,    9
107762,19811003,-9999,    9
107762,19811004,-9999,    9
107762,19811005,-9999,    9
107762,19811006,-9999,    9
107762,19811007,-9999,    9
107762,19811008,-9999,    9
107762,19811009,-9999,    9
107762,19811010,-9999,    9
107762,19811011,-9999,    9
107762,19811012,-9999,    9
107762,19811013,-9999,    9
107762,19811014,-9999,    9
107762,19811015,-9999,    9
107762,19811016,-9999,    9
107762,19811017,-9999,    9
107762,19811018,-9999,    9
107762,19811019,-9999,    9
107762,19811020,-9999,    9
107762,19811021,-9999,    9
107762,19811022,-9999,    9
107762,19811023,-9999,    9
107762,19811024,-9999,    9
107762,19811025,-9999,    9
107762,19811026,-9999,    9
107762,19811027,-9999,    9
107762,19811028,-9999,    9
107762,19811029,-9999,    9
107762,19811030,-9999,    9
107762,19811031,-9999,    9
107762,19811101,-9999,    9
107762,19811102,-9999,    9
107762,19811103,-9999,    9
107762,19811104,-9999,    9
107762,19811105,-9999,    9
107762,19811106,-9999,    9
107762,19811107,-9999,    9
107762,19811108,-9999,    9
107762,19811109,-9999,    9
107762,19811110,-9999,    9
107762,19811111,-9999,    9
107762,19811112,-9999,    9
107762,19811113,-9999,    9
107762,19811114,-9999,    9
107762,19811115,-9999,    9
107762,19811116,-9999,    9
107762,19811117,-9999,    9
107762,19811118,-9999,    9
107762,19811119,-9999,    9
107762,19811120,-9999,    9
107762,19811121,-9999,    9
107762,19811122,-9999,    9
107762,19811123,-9999,    9
107762,19811124,-9999,    9
107762,19811125,-9999,    9
107762,19811126,-9999,    9
107762,19811127,-9999,    9
107762,19811128,-9999,    9
107762,19811129,-9999,    9
107762,19811130,-9999,    9
107762,19811201,-9999,    9
107762,19811202,-9999,    9
107762,19811203,-9999,    9
107762,19811204,-9999,    9
107762,19811205,-9999,    9
107762,19811206,-9999,    9
107762,19811207,-9999,    9
107762,19811208,-9999,    9
107762,19811209,-9999,    9
107762,19811210,-9999,    9
107762,19811211,-9999,    9
107762,19811212,-9999,    9
107762,19811213,-9999,    9
107762,19811214,-9999,    9
107762,19811215,-9999,    9
107762,19811216,-9999,    9
107762,19811217,-9999,    9
107762,19811218,-9999,    9
107762,19811219,-9999,    9
107762,19811220,-9999,    9
107762,19811221,-9999,    9
107762,19811222,-9999,    9
107762,19811223,-9999,    9
107762,19811224,-9999,    9
107762,19811225,-9999,    9
107762,19811226,-9999,    9
107762,19811227,-9999,    9
107762,19811228,-9999,    9
107762,19811229,-9999,    9
107762,19811230,-9999,    9
107762,19811231,-9999,    9
107762,19820101,-9999,    9
107762,19820102,-9999,    9
107762,19820103,-9999,    9
107762,19820104,-9999,    9
107762,19820105,-9999,    9
107762,19820106,-9999,    9
107762,19820107,-9999,    9
107762,19820108,-9999,    9
107762,19820109,-9999,    9
107762,19820110,-9999,    9
107762,19820111,-9999,    9
107762,19820112,-9999,    9
107762,19820113,-9999,    9
107762,19820114,-9999,    9
107762,19820115,-9999,    9
107762,19820116,-9999,    9
107762,19820117,-9999,    9
107762,19820118,-9999,    9
107762,19820119,-9999,    9
107762,19820120,-9999,    9
107762,19820121,-9999,    9
107762,19820122,-9999,    9
107762,19820123,-9999,    9
107762,19820124,-9999,    9
107762,19820125,-9999,    9
107762,19820126,-9999,    9
107762,19820127,-9999,    9
107762,19820128,-9999,    9
107762,19820129,-9999,    9
107762,19820130,-9999,    9
107762,19820131,-9999,    9
107762,19820201,-9999,    9
107762,19820202,-9999,    9
107762,19820203,-9999,    9
107762,19820204,-9999,    9
107762,19820205,-9999,    9
107762,19820206,-9999,    9
107762,19820207,-9999,    9
107762,19820208,-9999,    9
107762,19820209,-9999,    9
107762,19820210,-9999,    9
107762,19820211,-9999,    9
107762,19820212,-9999,    9
107762,19820213,-9999,    9
107762,19820214,-9999,    9
107762,19820215,-9999,    9
107762,19820216,-9999,    9
107762,19820217,-9999,    9
107762,19820218,-9999,    9
107762,19820219,-9999,    9
107762,19820220,-9999,    9
107762,19820221,-9999,    9
107762,19820222,-9999,    9
107762,19820223,-9999,    9
107762,19820224,-9999,    9
107762,19820225,-9999,    9
107762,19820226,-9999,    9
107762,19820227,-9999,    9
107762,19820228,-9999,    9
107762,19820301,-9999,    9
107762,19820302,-9999,    9
107762,19820303,-9999,    9
107762,19820304,-9999,    9
107762,19820305,-9999,    9
107762,19820306,-9999,    9
107762,19820307,-9999,    9
107762,19820308,-9999,    9
107762,19820309,-9999,    9
107762,19820310,-9999,    9
107762,19820311,-9999,    9
107762,19820312,-9999,    9
107762,19820313,-9999,    9
107762,19820314,-9999,    9
107762,19820315,-9999,    9
107762,19820316,-9999,    9
107762,19820317,-9999,    9
107762,19820318,-9999,    9
107762,19820319,-9999,    9
107762,19820320,-9999,    9
107762,19820321,-9999,    9
107762,19820322,-9999,    9
107762,19820323,-9999,    9
107762,19820324,-9999,    9
107762,19820325,-9999,    9
107762,19820326,-9999,    9
107762,19820327,-9999,    9
107762,19820328,-9999,    9
107762,19820329,-9999,    9
107762,19820330,-9999,    9
107762,19820331,-9999,    9
107762,19820401,    3,    0
107762,19820402,    4,    0
107762,19820403,  317,    0
107762,19820404,  100,    0
107762,19820405,    0,    0
107762,19820406,   86,    0
107762,19820407,   40,    0
107762,19820408,    2,    0
107762,19820409,    0,    0
107762,19820410,    0,    0
107762,19820411,    0,    0
107762,19820412,    0,    0
107762,19820413,    0,    0
107762,19820414,-9999,    9
107762,19820415,    0,    0
107762,19820416,    0,    0
107762,19820417,    0,    0
107762,19820418,    0,    0
107762,19820419,-9999,    9
107762,19820420,    0,    0
107762,19820421,    0,    0
107762,19820422,    1,    0
107762,19820423,    0,    0
107762,19820424,    0,    0
107762,19820425,    0,    0
107762,19820426,    0,    0
107762,19820427,    0,    0
107762,19820428,    0,    0
107762,19820429,    0,    0
107762,19820430,    3,    0
107762,19820501,    0,    0
107762,19820502,   35,    0
107762,19820503,   26,    0
107762,19820504,   37,    0
107762,19820505,    2,    0
107762,19820506,   17,    0
107762,19820507,   73,    0
107762,19820508,    0,    0
107762,19820509,   13,    0
107762,19820510,    0,    0
107762,19820511,   41,    0
107762,19820512,   87,    0
107762,19820513,   50,    0
107762,19820514,   31,    0
107762,19820515,   45,    0
107762,19820516,    0,    0
107762,19820517,    0,    0
107762,19820518,    9,    0
107762,19820519,   31,    0
107762,19820520,   15,    0
107762,19820521,  126,    0
107762,19820522,   98,    0
107762,19820523,   21,    0
107762,19820524,   75,    0
107762,19820525,    6,    0
107762,19820526,    2,    0
107762,19820527,   40,    0
107762,19820528,    0,    0
107762,19820529,    0,    0
107762,19820530,    0,    0
107762,19820531,    0,    0
107762,19820601,-9999,    9
107762,19820602,-9999,    9
107762,19820603,-9999,    9
107762,19820604,-9999,    9
107762,19820605,-9999,    9
107762,19820606,-9999,    9
107762,19820607,-9999,    9
107762,19820608,-9999,    9
107762,19820609,-9999,    9
107762,19820610,-9999,    9
107762,19820611,-9999,    9
107762,19820612,-9999,    9
107762,19820613,-9999,    9
107762,19820614,-9999,    9
107762,19820615,-9999,    9
107762,19820616,-9999,    9
