EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 24-04-2018
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 TG   : mean temperature in 0.1 &#176;C
23-27 Q_TG : Quality code for TG (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station IRELAND, WATERFORD (TYCOR) (STAID: 1760).
Blended and updated with sources: 107547 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   TG, Q_TG
107547,19691016,  154,    0
107547,19691017,  147,    0
107547,19691018,  149,    0
107547,19691019,  145,    0
107547,19691020,  120,    0
107547,19691021,  139,    0
107547,19691022,  144,    0
107547,19691023,  104,    0
107547,19691024,  123,    0
107547,19691025,  136,    0
107547,19691026,  170,    0
107547,19691027,-9999,    9
107547,19691028,  134,    0
107547,19691029,   76,    0
107547,19691030,   68,    0
107547,19691031,   94,    0
107547,19691101,-9999,    9
107547,19691102,-9999,    9
107547,19691103,-9999,    9
107547,19691104,-9999,    9
107547,19691105,-9999,    9
107547,19691106,-9999,    9
107547,19691107,-9999,    9
107547,19691108,-9999,    9
107547,19691109,-9999,    9
107547,19691110,-9999,    9
107547,19691111,-9999,    9
107547,19691112,-9999,    9
107547,19691113,-9999,    9
107547,19691114,-9999,    9
107547,19691115,-9999,    9
107547,19691116,-9999,    9
107547,19691117,-9999,    9
107547,19691118,-9999,    9
107547,19691119,-9999,    9
107547,19691120,-9999,    9
107547,19691121,-9999,    9
107547,19691122,-9999,    9
107547,19691123,-9999,    9
107547,19691124,-9999,    9
107547,19691125,-9999,    9
107547,19691126,-9999,    9
107547,19691127,-9999,    9
107547,19691128,-9999,    9
107547,19691129,-9999,    9
107547,19691130,-9999,    9
107547,19691201,-9999,    9
107547,19691202,-9999,    9
107547,19691203,-9999,    9
107547,19691204,-9999,    9
107547,19691205,-9999,    9
107547,19691206,-9999,    9
107547,19691207,-9999,    9
107547,19691208,-9999,    9
107547,19691209,-9999,    9
107547,19691210,-9999,    9
107547,19691211,-9999,    9
107547,19691212,-9999,    9
107547,19691213,-9999,    9
107547,19691214,-9999,    9
107547,19691215,-9999,    9
107547,19691216,-9999,    9
107547,19691217,-9999,    9
107547,19691218,-9999,    9
107547,19691219,-9999,    9
107547,19691220,-9999,    9
107547,19691221,-9999,    9
107547,19691222,-9999,    9
107547,19691223,-9999,    9
107547,19691224,-9999,    9
107547,19691225,-9999,    9
107547,19691226,-9999,    9
107547,19691227,-9999,    9
107547,19691228,-9999,    9
107547,19691229,-9999,    9
107547,19691230,-9999,    9
107547,19691231,-9999,    9
107547,19700101,   20,    0
107547,19700102,   29,    0
107547,19700103,   15,    0
107547,19700104,  -18,    0
107547,19700105,    0,    0
107547,19700106,    2,    0
107547,19700107,    5,    0
107547,19700108,   42,    0
107547,19700109,   63,    0
107547,19700110,   78,    0
107547,19700111,   78,    0
107547,19700112,   62,    0
107547,19700113,   48,    0
107547,19700114,   76,    0
107547,19700115,   63,    0
107547,19700116,   43,    0
107547,19700117,   55,    0
107547,19700118,   97,    0
107547,19700119,   78,    0
107547,19700120,   95,    0
107547,19700121,   93,    0
107547,19700122,   70,    0
107547,19700123,   68,    0
107547,19700124,   76,    0
107547,19700125,   75,    0
107547,19700126,   62,    0
107547,19700127,   34,    0
107547,19700128,   44,    0
107547,19700129,   66,    0
107547,19700130,   63,    0
107547,19700131,   72,    0
107547,19700201,   91,    0
107547,19700202,   76,    0
107547,19700203,   61,    0
107547,19700204,   47,    0
107547,19700205,   33,    0
107547,19700206,   32,    0
107547,19700207,   31,    0
107547,19700208,   58,    0
107547,19700209,   40,    0
107547,19700210,   38,    0
107547,19700211,   20,    0
107547,19700212,   10,    0
107547,19700213,   19,    0
107547,19700214,    5,    0
107547,19700215,    6,    0
107547,19700216,   33,    0
107547,19700217,   32,    0
107547,19700218,   50,    0
107547,19700219,   61,    0
107547,19700220,   68,    0
107547,19700221,   73,    0
107547,19700222,   83,    0
107547,19700223,   66,    0
107547,19700224,   47,    0
107547,19700225,   42,    0
107547,19700226,   38,    0
107547,19700227,   37,    0
107547,19700228,   38,    0
107547,19700301,   67,    0
107547,19700302,   47,    0
107547,19700303,   29,    0
107547,19700304,   27,    0
107547,19700305,   11,    0
107547,19700306,   26,    0
107547,19700307,   22,    0
107547,19700308,   38,    0
107547,19700309,   47,    0
107547,19700310,   35,    0
107547,19700311,   40,    0
107547,19700312,   38,    0
107547,19700313,   36,    0
107547,19700314,   49,    0
107547,19700315,   68,    0
107547,19700316,   86,    0
107547,19700317,  104,    0
107547,19700318,   78,    0
107547,19700319,   76,    0
107547,19700320,   98,    0
107547,19700321,   86,    0
107547,19700322,   66,    0
107547,19700323,   68,    0
107547,19700324,   64,    0
107547,19700325,   43,    0
107547,19700326,   58,    0
107547,19700327,   49,    0
107547,19700328,   78,    0
107547,19700329,   88,    0
107547,19700330,   69,    0
107547,19700331,   63,    0
107547,19700401,   28,    0
107547,19700402,   38,    0
107547,19700403,   71,    0
107547,19700404,   88,    0
107547,19700405,   78,    0
107547,19700406,   54,    0
107547,19700407,   49,    0
107547,19700408,   42,    0
107547,19700409,   48,    0
107547,19700410,   57,    0
107547,19700411,   57,    0
107547,19700412,   52,    0
107547,19700413,   64,    0
107547,19700414,   69,    0
107547,19700415,  101,    0
107547,19700416,  100,    0
107547,19700417,  109,    0
107547,19700418,   94,    0
107547,19700419,   62,    0
107547,19700420,   75,    0
107547,19700421,  106,    0
107547,19700422,   99,    0
107547,19700423,  109,    0
107547,19700424,   60,    0
107547,19700425,   80,    0
107547,19700426,   68,    0
107547,19700427,   52,    0
107547,19700428,   71,    0
107547,19700429,   89,    0
107547,19700430,  115,    0
107547,19700501,  126,    0
107547,19700502,  118,    0
107547,19700503,  100,    0
107547,19700504,  109,    0
107547,19700505,  115,    0
107547,19700506,   99,    0
107547,19700507,   94,    0
107547,19700508,  110,    0
107547,19700509,  110,    0
107547,19700510,  128,    0
107547,19700511,  113,    0
107547,19700512,  146,    0
107547,19700513,  139,    0
107547,19700514,  132,    0
107547,19700515,  136,    0
107547,19700516,  113,    0
107547,19700517,  134,    0
107547,19700518,  152,    0
107547,19700519,  140,    0
107547,19700520,  128,    0
107547,19700521,  118,    0
107547,19700522,  111,    0
107547,19700523,  118,    0
107547,19700524,  124,    0
107547,19700525,  129,    0
107547,19700526,  133,    0
107547,19700527,  128,    0
107547,19700528,  126,    0
107547,19700529,  111,    0
107547,19700530,  128,    0
107547,19700531,  153,    0
107547,19700601,  150,    0
107547,19700602,  144,    0
107547,19700603,  157,    0
107547,19700604,  161,    0
107547,19700605,  158,    0
107547,19700606,  172,    0
107547,19700607,  167,    0
107547,19700608,  185,    0
107547,19700609,  176,    0
107547,19700610,  197,    0
107547,19700611,  190,    0
107547,19700612,  182,    0
107547,19700613,  162,    0
107547,19700614,  186,    0
107547,19700615,  162,    0
107547,19700616,  168,    0
107547,19700617,  134,    0
107547,19700618,  166,    0
107547,19700619,  142,    0
107547,19700620,  149,    0
107547,19700621,  154,    0
107547,19700622,  129,    0
107547,19700623,  128,    0
107547,19700624,  159,    0
107547,19700625,  141,    0
107547,19700626,  135,    0
107547,19700627,  151,    0
107547,19700628,  139,    0
107547,19700629,  136,    0
107547,19700630,  131,    0
107547,19700701,  134,    0
107547,19700702,  124,    0
107547,19700703,  138,    0
107547,19700704,  165,    0
107547,19700705,  180,    0
107547,19700706,  164,    0
107547,19700707,  175,    0
107547,19700708,  151,    0
107547,19700709,  136,    0
107547,19700710,  134,    0
107547,19700711,  136,    0
107547,19700712,  160,    0
107547,19700713,  141,    0
107547,19700714,  135,    0
107547,19700715,  130,    0
107547,19700716,  154,    0
107547,19700717,  179,    0
107547,19700718,  175,    0
107547,19700719,  157,    0
107547,19700720,  110,    0
107547,19700721,  116,    0
107547,19700722,  122,    0
107547,19700723,  155,    0
107547,19700724,  155,    0
107547,19700725,  154,    0
107547,19700726,  173,    0
107547,19700727,  160,    0
107547,19700728,  152,    0
107547,19700729,  154,    0
107547,19700730,  152,    0
107547,19700731,  166,    0
107547,19700801,  154,    0
107547,19700802,  176,    0
107547,19700803,  155,    0
107547,19700804,  160,    0
107547,19700805,  170,    0
107547,19700806,  171,    0
107547,19700807,  174,    0
107547,19700808,  159,    0
107547,19700809,  163,    0
107547,19700810,  172,    0
107547,19700811,  143,    0
107547,19700812,  150,    0
107547,19700813,  159,    0
107547,19700814,  132,    0
107547,19700815,  129,    0
107547,19700816,  132,    0
107547,19700817,  125,    0
107547,19700818,  139,    0
107547,19700819,  120,    0
107547,19700820,  146,    0
107547,19700821,  132,    0
107547,19700822,  145,    0
107547,19700823,  157,    0
107547,19700824,  166,    0
107547,19700825,  148,    0
107547,19700826,  148,    0
107547,19700827,  162,    0
107547,19700828,  172,    0
107547,19700829,  160,    0
107547,19700830,  149,    0
107547,19700831,  156,    0
107547,19700901,  128,    0
107547,19700902,  158,    0
107547,19700903,  141,    0
107547,19700904,  166,    0
107547,19700905,  152,    0
107547,19700906,  158,    0
107547,19700907,  155,    0
107547,19700908,  147,    0
107547,19700909,  125,    0
107547,19700910,  125,    0
107547,19700911,  116,    0
107547,19700912,  105,    0
107547,19700913,  119,    0
107547,19700914,   99,    0
107547,19700915,  118,    0
107547,19700916,  118,    0
107547,19700917,  136,    0
107547,19700918,  144,    0
107547,19700919,  111,    0
107547,19700920,  148,    0
107547,19700921,  144,    0
107547,19700922,  146,    0
107547,19700923,  147,    0
107547,19700924,  140,    0
107547,19700925,  133,    0
107547,19700926,  148,    0
107547,19700927,  122,    0
107547,19700928,  134,    0
107547,19700929,  119,    0
107547,19700930,  132,    0
107547,19701001,  141,    0
107547,19701002,  122,    0
107547,19701003,  128,    0
107547,19701004,  134,    0
107547,19701005,  118,    0
107547,19701006,   91,    0
107547,19701007,   87,    0
107547,19701008,   76,    0
107547,19701009,   81,    0
107547,19701010,   98,    0
107547,19701011,  119,    0
107547,19701012,  135,    0
107547,19701013,  131,    0
107547,19701014,  125,    0
107547,19701015,  135,    0
107547,19701016,  124,    0
107547,19701017,  120,    0
107547,19701018,  106,    0
107547,19701019,  103,    0
107547,19701020,   62,    0
107547,19701021,   62,    0
107547,19701022,   74,    0
107547,19701023,  108,    0
107547,19701024,  123,    0
107547,19701025,  121,    0
107547,19701026,   98,    0
107547,19701027,  102,    0
107547,19701028,  130,    0
107547,19701029,  125,    0
107547,19701030,  126,    0
107547,19701031,  132,    0
107547,19701101,  106,    0
107547,19701102,  108,    0
107547,19701103,  108,    0
107547,19701104,   88,    0
107547,19701105,   96,    0
107547,19701106,   91,    0
107547,19701107,   86,    0
107547,19701108,   75,    0
107547,19701109,   98,    0
107547,19701110,  109,    0
107547,19701111,   91,    0
107547,19701112,   52,    0
107547,19701113,   47,    0
107547,19701114,   40,    0
107547,19701115,   51,    0
107547,19701116,   58,    0
107547,19701117,   63,    0
107547,19701118,   48,    0
107547,19701119,   60,    0
107547,19701120,   42,    0
107547,19701121,   52,    0
107547,19701122,   73,    0
107547,19701123,   81,    0
107547,19701124,  112,    0
107547,19701125,  115,    0
107547,19701126,  110,    0
107547,19701127,  106,    0
107547,19701128,  105,    0
107547,19701129,   74,    0
107547,19701130,   64,    0
107547,19701201,   69,    0
107547,19701202,   92,    0
107547,19701203,   99,    0
107547,19701204,   69,    0
107547,19701205,   74,    0
107547,19701206,   74,    0
107547,19701207,   64,    0
107547,19701208,   35,    0
107547,19701209,   30,    0
107547,19701210,   32,    0
107547,19701211,   78,    0
107547,19701212,   81,    0
107547,19701213,   48,    0
107547,19701214,   48,    0
107547,19701215,   78,    0
107547,19701216,   76,    0
107547,19701217,   88,    0
107547,19701218,   86,    0
107547,19701219,  104,    0
107547,19701220,   45,    0
107547,19701221,   30,    0
107547,19701222,   23,    0
107547,19701223,   43,    0
107547,19701224,   32,    0
107547,19701225,   19,    0
107547,19701226,   26,    0
107547,19701227,    6,    0
107547,19701228,    5,    0
107547,19701229,   27,    0
107547,19701230,   27,    0
107547,19701231,   -3,    0
107547,19710101,    8,    0
107547,19710102,   25,    0
107547,19710103,   -2,    0
107547,19710104,   20,    0
107547,19710105,   52,    0
107547,19710106,   78,    0
107547,19710107,   99,    0
107547,19710108,   97,    0
107547,19710109,  105,    0
107547,19710110,  108,    0
107547,19710111,   76,    0
107547,19710112,   64,    0
107547,19710113,   67,    0
107547,19710114,   70,    0
107547,19710115,   57,    0
107547,19710116,   62,    0
107547,19710117,   84,    0
107547,19710118,   77,    0
107547,19710119,   66,    0
107547,19710120,   45,    0
107547,19710121,   50,    0
107547,19710122,   63,    0
107547,19710123,   56,    0
107547,19710124,   59,    0
107547,19710125,   65,    0
107547,19710126,   48,    0
107547,19710127,   64,    0
107547,19710128,   55,    0
107547,19710129,   38,    0
107547,19710130,   -3,    0
107547,19710131,    8,    0
107547,19710201,   16,    0
107547,19710202,   35,    0
107547,19710203,   39,    0
107547,19710204,   67,    0
107547,19710205,   67,    0
107547,19710206,   58,    0
107547,19710207,   70,    0
107547,19710208,   43,    0
107547,19710209,   70,    0
107547,19710210,   75,    0
107547,19710211,   88,    0
107547,19710212,   76,    0
107547,19710213,   48,    0
107547,19710214,   48,    0
107547,19710215,   18,    0
107547,19710216,   41,    0
107547,19710217,   73,    0
107547,19710218,   72,    0
107547,19710219,   84,    0
107547,19710220,   91,    0
107547,19710221,   74,    0
107547,19710222,   48,    0
107547,19710223,   55,    0
107547,19710224,   80,    0
107547,19710225,   81,    0
107547,19710226,   82,    0
107547,19710227,   69,    0
107547,19710228,   94,    0
107547,19710301,   82,    0
107547,19710302,   58,    0
107547,19710303,   78,    0
107547,19710304,   46,    0
107547,19710305,   28,    0
107547,19710306,   27,    0
107547,19710307,   38,    0
107547,19710308,   65,    0
107547,19710309,   54,    0
107547,19710310,   73,    0
107547,19710311,   81,    0
107547,19710312,   79,    0
107547,19710313,   88,    0
107547,19710314,   54,    0
107547,19710315,   43,    0
107547,19710316,   39,    0
107547,19710317,   40,    0
107547,19710318,   49,    0
107547,19710319,   45,    0
107547,19710320,   59,    0
107547,19710321,   47,    0
107547,19710322,   42,    0
107547,19710323,   66,    0
107547,19710324,   92,    0
107547,19710325,   77,    0
107547,19710326,   65,    0
107547,19710327,   55,    0
107547,19710328,   77,    0
107547,19710329,   89,    0
107547,19710330,   75,    0
107547,19710331,   83,    0
107547,19710401,   63,    0
107547,19710402,   66,    0
107547,19710403,   62,    0
107547,19710404,   61,    0
107547,19710405,   60,    0
107547,19710406,   63,    0
107547,19710407,   71,    0
107547,19710408,   67,    0
107547,19710409,   71,    0
107547,19710410,   79,    0
107547,19710411,   87,    0
107547,19710412,  104,    0
107547,19710413,   93,    0
107547,19710414,  101,    0
107547,19710415,   92,    0
107547,19710416,   99,    0
107547,19710417,   69,    0
107547,19710418,  100,    0
107547,19710419,  111,    0
107547,19710420,   87,    0
107547,19710421,  102,    0
107547,19710422,   99,    0
107547,19710423,   75,    0
107547,19710424,   94,    0
107547,19710425,   70,    0
107547,19710426,   68,    0
107547,19710427,   59,    0
107547,19710428,   76,    0
107547,19710429,   92,    0
107547,19710430,   81,    0
107547,19710501,   89,    0
107547,19710502,   83,    0
107547,19710503,   91,    0
107547,19710504,   94,    0
107547,19710505,  106,    0
107547,19710506,  119,    0
107547,19710507,  109,    0
107547,19710508,  118,    0
107547,19710509,  110,    0
107547,19710510,  129,    0
107547,19710511,  121,    0
107547,19710512,  128,    0
107547,19710513,  145,    0
107547,19710514,  146,    0
107547,19710515,  124,    0
107547,19710516,   82,    0
107547,19710517,   93,    0
107547,19710518,  101,    0
107547,19710519,  109,    0
107547,19710520,  109,    0
107547,19710521,  126,    0
107547,19710522,  107,    0
107547,19710523,   79,    0
107547,19710524,  117,    0
107547,19710525,  118,    0
107547,19710526,  105,    0
107547,19710527,   99,    0
107547,19710528,   90,    0
107547,19710529,   82,    0
107547,19710530,  126,    0
107547,19710531,  120,    0
107547,19710601,  114,    0
107547,19710602,  142,    0
107547,19710603,  165,    0
107547,19710604,  165,    0
107547,19710605,  124,    0
107547,19710606,  119,    0
107547,19710607,  133,    0
107547,19710608,  124,    0
107547,19710609,  109,    0
107547,19710610,  109,    0
107547,19710611,  101,    0
107547,19710612,  121,    0
107547,19710613,  102,    0
107547,19710614,  111,    0
107547,19710615,   90,    0
107547,19710616,  114,    0
107547,19710617,  104,    0
107547,19710618,  129,    0
107547,19710619,  141,    0
107547,19710620,  131,    0
107547,19710621,  130,    0
107547,19710622,  135,    0
107547,19710623,  135,    0
107547,19710624,  135,    0
107547,19710625,  144,    0
107547,19710626,  128,    0
107547,19710627,  110,    0
107547,19710628,  120,    0
107547,19710629,  135,    0
107547,19710630,  183,    0
107547,19710701,  176,    0
107547,19710702,  163,    0
107547,19710703,  165,    0
107547,19710704,  171,    0
107547,19710705,  152,    0
107547,19710706,  160,    0
107547,19710707,  168,    0
107547,19710708,  184,    0
107547,19710709,  172,    0
107547,19710710,  164,    0
107547,19710711,  182,    0
107547,19710712,  161,    0
107547,19710713,  144,    0
107547,19710714,  138,    0
107547,19710715,  179,    0
107547,19710716,  152,    0
107547,19710717,  126,    0
107547,19710718,  134,    0
107547,19710719,  139,    0
107547,19710720,  125,    0
107547,19710721,  153,    0
107547,19710722,  161,    0
107547,19710723,  159,    0
107547,19710724,  152,    0
107547,19710725,  160,    0
107547,19710726,  167,    0
107547,19710727,  168,    0
107547,19710728,  151,    0
107547,19710729,  172,    0
107547,19710730,  171,    0
107547,19710731,  159,    0
107547,19710801,  157,    0
107547,19710802,  146,    0
107547,19710803,  161,    0
107547,19710804,  160,    0
107547,19710805,  147,    0
107547,19710806,  142,    0
107547,19710807,  120,    0
107547,19710808,-9999,    9
107547,19710809,-9999,    9
107547,19710810,-9999,    9
107547,19710811,-9999,    9
107547,19710812,-9999,    9
107547,19710813,-9999,    9
107547,19710814,-9999,    9
107547,19710815,-9999,    9
107547,19710816,-9999,    9
107547,19710817,-9999,    9
107547,19710818,-9999,    9
107547,19710819,-9999,    9
107547,19710820,-9999,    9
107547,19710821,-9999,    9
107547,19710822,-9999,    9
107547,19710823,  120,    0
107547,19710824,  155,    0
107547,19710825,  158,    0
107547,19710826,  148,    0
107547,19710827,  129,    0
107547,19710828,  165,    0
107547,19710829,  168,    0
107547,19710830,  144,    0
107547,19710831,  155,    0
107547,19710901,  166,    0
107547,19710902,  154,    0
107547,19710903,  159,    0
107547,19710904,  154,    0
107547,19710905,  132,    0
107547,19710906,  161,    0
107547,19710907,  162,    0
107547,19710908,  155,    0
107547,19710909,  151,    0
107547,19710910,  154,    0
107547,19710911,  153,    0
107547,19710912,  140,    0
107547,19710913,  144,    0
107547,19710914,  153,    0
107547,19710915,  135,    0
107547,19710916,  135,    0
107547,19710917,  147,    0
107547,19710918,  151,    0
107547,19710919,  147,    0
107547,19710920,  152,    0
107547,19710921,  172,    0
107547,19710922,  150,    0
107547,19710923,  143,    0
107547,19710924,  123,    0
107547,19710925,  137,    0
107547,19710926,  123,    0
107547,19710927,  126,    0
107547,19710928,  121,    0
107547,19710929,  136,    0
107547,19710930,  167,    0
107547,19711001,  160,    0
107547,19711002,  156,    0
107547,19711003,  168,    0
107547,19711004,  142,    0
107547,19711005,  150,    0
107547,19711006,  155,    0
107547,19711007,  165,    0
107547,19711008,  131,    0
107547,19711009,  129,    0
107547,19711010,  146,    0
107547,19711011,  145,    0
107547,19711012,  101,    0
107547,19711013,   83,    0
107547,19711014,   84,    0
107547,19711015,   99,    0
107547,19711016,  137,    0
107547,19711017,  121,    0
107547,19711018,  122,    0
107547,19711019,  116,    0
107547,19711020,  103,    0
107547,19711021,  116,    0
107547,19711022,  151,    0
107547,19711023,  144,    0
107547,19711024,  122,    0
107547,19711025,   82,    0
107547,19711026,  102,    0
107547,19711027,  110,    0
107547,19711028,  103,    0
107547,19711029,  101,    0
107547,19711030,  112,    0
107547,19711031,  121,    0
107547,19711101,  141,    0
107547,19711102,  139,    0
107547,19711103,  141,    0
107547,19711104,  137,    0
107547,19711105,   94,    0
107547,19711106,   74,    0
107547,19711107,   81,    0
107547,19711108,   62,    0
107547,19711109,   32,    0
107547,19711110,   38,    0
107547,19711111,   74,    0
107547,19711112,   84,    0
107547,19711113,   73,    0
107547,19711114,   68,    0
107547,19711115,   89,    0
107547,19711116,   95,    0
107547,19711117,  105,    0
107547,19711118,   63,    0
107547,19711119,   22,    0
107547,19711120,   57,    0
107547,19711121,   61,    0
107547,19711122,   46,    0
107547,19711123,   64,    0
107547,19711124,   40,    0
107547,19711125,   63,    0
107547,19711126,   95,    0
107547,19711127,   78,    0
107547,19711128,   28,    0
107547,19711129,   30,    0
107547,19711130,   49,    0
107547,19711201,   53,    0
107547,19711202,   46,    0
107547,19711203,   47,    0
107547,19711204,   66,    0
107547,19711205,   82,    0
107547,19711206,   76,    0
107547,19711207,   15,    0
107547,19711208,   28,    0
107547,19711209,   50,    0
107547,19711210,   89,    0
107547,19711211,   70,    0
107547,19711212,   78,    0
107547,19711213,  102,    0
107547,19711214,   98,    0
107547,19711215,   98,    0
107547,19711216,   93,    0
107547,19711217,   94,    0
107547,19711218,  102,    0
107547,19711219,  101,    0
107547,19711220,   95,    0
107547,19711221,  106,    0
107547,19711222,   73,    0
107547,19711223,   48,    0
107547,19711224,   52,    0
107547,19711225,   95,    0
107547,19711226,   92,    0
107547,19711227,   81,    0
107547,19711228,   62,    0
107547,19711229,   33,    0
107547,19711230,   43,    0
107547,19711231,   52,    0
107547,19720101,   58,    0
107547,19720102,   39,    0
107547,19720103,   26,    0
107547,19720104,   22,    0
107547,19720105,   15,    0
107547,19720106,   40,    0
107547,19720107,   82,    0
107547,19720108,   88,    0
107547,19720109,   68,    0
107547,19720110,   82,    0
107547,19720111,   71,    0
107547,19720112,   67,    0
107547,19720113,   53,    0
107547,19720114,   47,    0
107547,19720115,   72,    0
107547,19720116,   58,    0
107547,19720117,   72,    0
107547,19720118,   51,    0
107547,19720119,   38,    0
107547,19720120,   20,    0
107547,19720121,   41,    0
107547,19720122,   62,    0
107547,19720123,   89,    0
107547,19720124,   31,    0
107547,19720125,   50,    0
107547,19720126,   77,    0
107547,19720127,   50,    0
107547,19720128,   38,    0
107547,19720129,   20,    0
107547,19720130,   10,    0
107547,19720131,   30,    0
107547,19720201,   60,    0
107547,19720202,   68,    0
107547,19720203,   68,    0
107547,19720204,   64,    0
107547,19720205,   61,    0
107547,19720206,   44,    0
107547,19720207,   45,    0
107547,19720208,   58,    0
107547,19720209,   40,    0
107547,19720210,   61,    0
107547,19720211,   54,    0
107547,19720212,   54,    0
107547,19720213,   47,    0
107547,19720214,   49,    0
107547,19720215,   62,    0
107547,19720216,   61,    0
107547,19720217,   64,    0
107547,19720218,   48,    0
107547,19720219,   49,    0
107547,19720220,   47,    0
107547,19720221,   50,    0
107547,19720222,   52,    0
107547,19720223,   57,    0
107547,19720224,   67,    0
107547,19720225,   75,    0
107547,19720226,   69,    0
107547,19720227,   64,    0
107547,19720228,   77,    0
107547,19720229,   75,    0
107547,19720301,   50,    0
107547,19720302,   43,    0
107547,19720303,   43,    0
107547,19720304,   30,    0
107547,19720305,   48,    0
107547,19720306,   68,    0
107547,19720307,   62,    0
107547,19720308,   55,    0
107547,19720309,   43,    0
107547,19720310,   65,    0
107547,19720311,   60,    0
107547,19720312,   48,    0
107547,19720313,   52,    0
107547,19720314,   65,    0
107547,19720315,   77,    0
107547,19720316,   76,    0
107547,19720317,   89,    0
107547,19720318,   88,    0
107547,19720319,   71,    0
107547,19720320,   68,    0
107547,19720321,   76,    0
107547,19720322,   68,    0
107547,19720323,   79,    0
107547,19720324,  100,    0
107547,19720325,   70,    0
107547,19720326,   61,    0
107547,19720327,   64,    0
107547,19720328,   68,    0
107547,19720329,   64,    0
107547,19720330,   98,    0
107547,19720331,  110,    0
107547,19720401,  129,    0
107547,19720402,  110,    0
107547,19720403,   87,    0
107547,19720404,   98,    0
107547,19720405,   88,    0
107547,19720406,   89,    0
107547,19720407,  107,    0
107547,19720408,   84,    0
107547,19720409,   72,    0
107547,19720410,   74,    0
107547,19720411,   82,    0
107547,19720412,   80,    0
107547,19720413,   73,    0
107547,19720414,   78,    0
107547,19720415,   76,    0
107547,19720416,   99,    0
107547,19720417,  124,    0
107547,19720418,   96,    0
107547,19720419,   99,    0
107547,19720420,   70,    0
107547,19720421,   81,    0
107547,19720422,   88,    0
107547,19720423,   90,    0
107547,19720424,   99,    0
107547,19720425,   88,    0
107547,19720426,   81,    0
107547,19720427,   96,    0
107547,19720428,   81,    0
107547,19720429,   88,    0
107547,19720430,   80,    0
107547,19720501,   81,    0
107547,19720502,   96,    0
107547,19720503,  100,    0
107547,19720504,  105,    0
107547,19720505,  118,    0
107547,19720506,  104,    0
107547,19720507,   83,    0
107547,19720508,   94,    0
107547,19720509,  106,    0
107547,19720510,   98,    0
107547,19720511,   94,    0
107547,19720512,   82,    0
107547,19720513,   97,    0
107547,19720514,  100,    0
107547,19720515,  101,    0
107547,19720516,   94,    0
107547,19720517,   98,    0
107547,19720518,   92,    0
107547,19720519,  102,    0
107547,19720520,  105,    0
107547,19720521,   92,    0
107547,19720522,   91,    0
107547,19720523,  114,    0
107547,19720524,  121,    0
107547,19720525,  102,    0
107547,19720526,   98,    0
107547,19720527,  119,    0
107547,19720528,  123,    0
107547,19720529,  112,    0
107547,19720530,  116,    0
107547,19720531,  110,    0
107547,19720601,-9999,    9
107547,19720602,-9999,    9
107547,19720603,-9999,    9
107547,19720604,-9999,    9
107547,19720605,-9999,    9
107547,19720606,-9999,    9
107547,19720607,-9999,    9
107547,19720608,-9999,    9
107547,19720609,-9999,    9
107547,19720610,-9999,    9
107547,19720611,-9999,    9
107547,19720612,-9999,    9
107547,19720613,-9999,    9
107547,19720614,-9999,    9
107547,19720615,-9999,    9
107547,19720616,-9999,    9
107547,19720617,-9999,    9
107547,19720618,-9999,    9
107547,19720619,-9999,    9
107547,19720620,-9999,    9
107547,19720621,-9999,    9
107547,19720622,-9999,    9
107547,19720623,-9999,    9
107547,19720624,-9999,    9
107547,19720625,-9999,    9
107547,19720626,-9999,    9
107547,19720627,-9999,    9
107547,19720628,-9999,    9
107547,19720629,-9999,    9
107547,19720630,-9999,    9
107547,19720701,-9999,    9
107547,19720702,-9999,    9
107547,19720703,-9999,    9
107547,19720704,-9999,    9
107547,19720705,-9999,    9
107547,19720706,-9999,    9
107547,19720707,-9999,    9
107547,19720708,-9999,    9
107547,19720709,-9999,    9
107547,19720710,-9999,    9
107547,19720711,-9999,    9
107547,19720712,-9999,    9
107547,19720713,-9999,    9
107547,19720714,-9999,    9
107547,19720715,-9999,    9
107547,19720716,-9999,    9
107547,19720717,-9999,    9
107547,19720718,-9999,    9
107547,19720719,-9999,    9
107547,19720720,-9999,    9
107547,19720721,-9999,    9
107547,19720722,-9999,    9
107547,19720723,-9999,    9
107547,19720724,-9999,    9
107547,19720725,-9999,    9
107547,19720726,-9999,    9
107547,19720727,-9999,    9
107547,19720728,-9999,    9
107547,19720729,-9999,    9
107547,19720730,-9999,    9
107547,19720731,-9999,    9
107547,19720801,-9999,    9
107547,19720802,-9999,    9
107547,19720803,-9999,    9
107547,19720804,-9999,    9
107547,19720805,-9999,    9
107547,19720806,-9999,    9
107547,19720807,-9999,    9
107547,19720808,-9999,    9
107547,19720809,-9999,    9
107547,19720810,-9999,    9
107547,19720811,-9999,    9
107547,19720812,-9999,    9
